ID_sub_SLS,kode_wilayah,kode_provinsi,nama_provinsi,kode_kabupaten,nama_kabupaten,kode_kecamatan,nama_kecamatan,kode_desa,nama_desa,kode_SLS,nama_SLS
3279030002002700    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,0027,RT 027 RW 008 DUSUN PAGERBATU
3279030002100100    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1001,SAWAH BLOK PACOR
3279030002100200    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1002,SAWAH BLOK KARANGSARI
3279030002100300    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1003,SAWAH BLOK BEBEDAHAN
3279030002100400    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1004,KEBUN BLOK PACOR
3279030002100500    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1005,KEBUN BLOK KARANGSARI
3279030002100600    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1006,KEBUN BLOK BEBEDAHAN
3279030002100700    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1007,KEBUN BLOK CIMANGGU
3279030002100800    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1008,KEBUN BLOK KARANGSARI
3279030002100900    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1009,KEBUN BLOK CIMANGGU
3279030002201000    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,2010,HUTAN BLOK PAGERBATU
3279030002201100    ,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,2011,HUTAN BLOK TUNDAGAN
3279030003000100    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0001,RT 001 RW 001 DUSUN PABUARAN
3279030003000200    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0002,RT 002 RW 001 DUSUN PABUARAN
3279030003000300    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0003,RT 003 RW 001 DUSUN PABUARAN
3279030003000400    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0004,RT 004 RW 001 DUSUN PABUARAN
3279030003000500    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0005,RT 005 RW 001 DUSUN PABUARAN
3279030003000600    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0006,RT 010 RW 001 DUSUN PABUARAN
3279030003000700    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0007,RT 006 RW 002 DUSUN PABUARAN
3279030003000800    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0008,RT 007 RW 002 DUSUN PABUARAN
3279030003000900    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0009,RT 008 RW 002 DUSUN PABUARAN
3279030003001000    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0010,RT 009 RW 002 DUSUN PABUARAN
3279030003001100    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0011,RT 011 RW 002 DUSUN PABUARAN
3279030003001200    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0012,RT 012 RW 002 DUSUN PABUARAN
3279030003001300    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0013,RT 013 RW 002 DUSUN PABUARAN
3279030003001400    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0014,RT 001 RW 003 DUSUN
3279030003001500    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0015,RT 002 RW 003 DUSUN
3279030003001600    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0016,RT 003 RW 003 DUSUN
3279030003001700    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0017,RT 004 RW 003 DUSUN
3279030003001800    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0018,RT 005 RW 003 DUSUN
3279030003001900    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0019,RT 006 RW 003 DUSUN
3279030003002000    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0020,RT 007 RW 003 DUSUN
3279030003002100    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0021,RT 008 RW 003 DUSUN
3279030003002200    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0022,RT 009 RW 004 DUSUN
3279030003002300    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0023,RT 010 RW 004 DUSUN
3279030003002400    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0024,RT 011 RW 004 DUSUN
3279030003002500    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0025,RT 012 RW 004 DUSUN
3279030003002600    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0026,RT 013 RW 004 DUSUN
3279030003002700    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0027,RT 014 RW 004 DUSUN
3279030003002800    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0028,RT 001 RW 005 DUSUN SUKAHARJA
3279030003002900    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0029,RT 002 RW 005 DUSUN SUKAHARJA
3279030003003000    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0030,RT 003 RW 005 DUSUN SUKAHARJA
3279030003003100    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0031,RT 004 RW 005 DUSUN SUKAHARJA
3279030003003200    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0032,RT 005 RW 006 DUSUN SUKAHARJA
3279030003003300    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0033,RT 006 RW 006 DUSUN SUKAHARJA
3279030003003400    ,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0034,RT 007 RW 006 DUSUN SUKAHARJA
3279030004000100    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0001,RT 001 RW 001 DUSUN RANCAKOLE
3279030004000200    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0002,RT 002 RW 001 DUSUN RANCAKOLE
3279030004000300    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0003,RT 003 RW 001 DUSUN RANCAKOLE
3279030004000400    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0004,RT 004 RW 001 DUSUN RANCAKOLE
3279030004000500    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0005,RT 005 RW 001 DUSUN RANCAKOLE
3279030004000600    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0006,RT 006 RW 002 DUSUN RANCAKOLE
3279030004000700    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0007,RT 007 RW 002 DUSUN RANCAKOLE
3279030004000800    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0008,RT 008 RW 002 DUSUN RANCAKOLE
3279030004000900    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0009,RT 009 RW 002 DUSUN RANCAKOLE
3279030004001000    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0010,RT 010 RW 002 DUSUN RANCAKOLE
3279030004001100    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0011,RT 011 RW 003 DUSUN RANCAKOLE
3279030004001200    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0012,RT 012 RW 003 DUSUN RANCAKOLE
3279030004001300    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0013,RT 013 RW 003 DUSUN RANCAKOLE
3279030004001400    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0014,RT 014 RW 003 DUSUN RANCAKOLE
3279030004001500    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0015,RT 001 RW 004 DUSUN SUKAMAJU
3279030004001600    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0016,RT 002 RW 004 DUSUN SUKAMAJU
3279030004001700    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0017,RT 003 RW 004 DUSUN SUKAMAJU
3279030004001800    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0018,RT 004 RW 004 DUSUN SUKAMAJU
3279030004001900    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0019,RT 005 RW 005 DUSUN SUKAMAJU
3279030004002000    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0020,RT 006 RW 005 DUSUN SUKAMAJU
3279030004002100    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0021,RT 007 RW 005 DUSUN SUKAMAJU
3279030004002200    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0022,RT 008 RW 005 DUSUN SUKAMAJU
3279030004002300    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0023,RT 009 RW 005 DUSUN SUKAMAJU
3279030004002400    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0024,RT 010 RW 006 DUSUN SUKAMAJU
3279030004002500    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0025,RT 011 RW 006 DUSUN SUKAMAJU
3279030004002600    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0026,RT 012 RW 006 DUSUN SUKAMAJU
3279030004002700    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0027,RT 013 RW 006 DUSUN SUKAMAJU
3279030004002800    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0028,RT 014 RW 006 DUSUN SUKAMAJU
3279030004002900    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0029,RT 001 RW 007 DUSUN MARGALUYU
3279030004003000    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0030,RT 002 RW 007 DUSUN MARGALUYU
3279030004003100    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0031,RT 003 RW 007 DUSUN MARGALUYU
3279030004003200    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0032,RT 004 RW 008 DUSUN MARGALUYU
3279030004003300    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0033,RT 005 RW 008 DUSUN MARGALUYU
3279030004003400    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0034,RT 006 RW 008 DUSUN MARGALUYU
3279030004003500    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0035,RT 007 RW 008 DUSUN MARGALUYU
3279030004003600    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0036,RT 008 RW 009 DUSUN MARGALUYU
3279030004003700    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0037,RT 009 RW 009 DUSUN MARGALUYU
3279030004003800    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0038,RT 010 RW 009 DUSUN MARGALUYU
3279030004003900    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0039,RT 011 RW 009 DUSUN MARGALUYU
3279030004100100    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1001,SAWAH RANCAKOLE 1
3279030004100200    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1002,SAWAH RANCAKOLE 2
3279030004100300    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1003,SAWAH RANCAKOLE 3
3279030004100400    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1004,SAWAH RANCASENGGANG
3279030004100500    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1005,SAWAH KUBANG AHAM
3279030004100600    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1006,SAWAH CITANGKOLO
3279030004200700    ,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,2007,HUTAN GUNUNG SANGKUR
3279030005000100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0001,RT 001 RW 001 DUSUN JELAT
3279030005000200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0002,RT 002 RW 001 DUSUN JELAT
3279030005000300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0003,RT 003 RW 001 DUSUN JELAT
3279030005000400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0004,RT 004 RW 001 DUSUN JELAT
3279030005000500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0005,RT 001 RW 002 DUSUN JELAT
3279030005000600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0006,RT 002 RW 002 DUSUN JELAT
3279030005000700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0007,RT 003 RW 002 DUSUN JELAT
3279030005000800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0008,RT 004 RW 002 DUSUN JELAT
3279030005000900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0009,RT 001 RW 003 DUSUN JELAT
3279030005001000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0010,RT 002 RW 003 DUSUN JELAT
3279030005001100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0011,RT 003 RW 003 DUSUN JELAT
3279030005001200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0012,RT 001 RW 004 DUSUN JELAT
3279030005001300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0013,RT 002 RW 004 DUSUN JELAT
3279030005001400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0014,RT 003 RW 004 DUSUN JELAT
3279030005001500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0015,RT 001 RW 005 DUSUN LEMBURBALONG
3279030005001600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0016,RT 002 RW 005 DUSUN LEMBUR BALONG
3279030005001700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0017,RT 003 RW 005 DUSUN LEMBUR BALONG
3279030005001800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0018,RT 004 RW 005 DUSUN LEMBUR BALONG
3279030005001900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0019,RT 001 RW 006 DUSUN LEMBUR BALONG
3279030005002000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0020,RT 002 RW 006 DUSUN LEMBUR BALONG
3279030005002100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0021,RT 003 RW 006 DUSUN LEMBUR BALONG
3279030005002200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0022,RT 001 RW 007 DUSUN LEMBUR BALONG
3279030005002300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0023,RT 002 RW 007 DUSUN LEMBUR BALONG
3279030005002400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0024,RT 003 RW 007 DUSUN LEMBUR BALONG
3279030005002500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0025,RT 001 RW 008 DUSUN LEMBUR BALONG
3279030005002600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0026,RT 002 RW 008 DUSUN LEMBUR BALONG
3279030005002700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0027,RT 003 RW 008 DUSUN LEMBUR BALONG
3279030005002800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0028,RT 001 RW 009 DUSUN BABAKANSARI
3279030005002900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0029,RT 002 RW 009 DUSUN BABAKANSARI
3279030005003000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0030,RT 003 RW 009 DUSUN BABAKANSARI
3279030005003100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0031,RT 001 RW 010 DUSUN BABAKANSARI
3279030005003200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0032,RT 002 RW 010 DUSUN BABAKANSARI
3279030005003300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0033,RT 003 RW 010 DUSUN BABAKANSARI
3279030005003400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0034,RT 004 RW 010 DUSUN BABAKANSARI
3279030005003500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0035,RT 005 RW 010 DUSUN BABAKANSARI
3279030005003600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0036,RT 006 RW 010 DUSUN BABAKANSARI
3279030005003700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0037,RT 001 RW 011 DUSUN BABAKANSARI
3279030005003800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0038,RT 002 RW 011 DUSUN BABAKANSARI
3279030005003900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0039,RT 003 RW 011 DUSUN BABAKANSARI
3279030005004000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0040,RT 004 RW 011 DUSUN BABAKANSARI
3279030005004100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0041,RT 005 RW 011 DUSUN BABAKANSARI
3279030005004200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0042,RT 006 RW 011 DUSUN BABAKANSARI
3279030005004300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0043,RT 007 RW 011 DUSUN BABAKANSARI
3279030005004400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0044,RT 008 RW 011 DUSUN BABAKANSARI
3279030005004500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0045,RT 001 RW 012 DUSUN PATARUMAN
3279030005004600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0046,RT 002 RW 012 DUSUN PATARUMAN
3279030005004700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0047,RT 003 RW 012 DUSUN PATARUMAN
3279030005004800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0048,RT 001 RW 013 DUSUN PATARUMAN
3279030005004900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0049,RT 002 RW 013 DUSUN PATARUMAN
3279030005005000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0050,RT 003 RW 013 DUSUN PATARUMAN
3279030005005100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0051,RT 001 RW 014 DUSUN PATARUMAN
3279030005005200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0052,RT 002 RW 014 DUSUN PATARUMAN
3279030005005300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0053,RT 003 RW 014 DUSUN PATARUMAN
3279030005005400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0054,RT 004 RW 014 DUSUN PATARUMAN
3279030005005500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0055,RT 001 RW 015 DUSUN PATARUMAN
3279030005005600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0056,RT 002 RW 015 DUSUN PATARUMAN
3279030005005700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0057,RT 001 RW 016 DUSUN SUKAMANAH
3279030005005800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0058,RT 002 RW 016 DUSUN SUKAMANAH
3279030005005900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0059,RT 003 RW 016 DUSUN SUKAMANAH
3279030005006000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0060,RT 001 RW 017 DUSUN SUKAMANAH
3279030005006100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0061,RT 002 RW 017 DUSUN SUKAMANAH
3279030005006200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0062,RT 003 RW 017 DUSUN SUKAMANAH
3279030005006300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0063,RT 004 RW 017 DUSUN SUKAMANAH
3279030005006400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0064,RT 001 RW 018 DUSUN SUKAMANAH
3279030005006500    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0065,RT 002 RW 018 DUSUN SUKAMANAH
3279030005006600    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0066,RT 003 RW 018 DUSUN SUKAMANAH
3279030005006700    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0067,RT 004 RW 018 DUSUN SUKAMANAH
3279030005006800    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0068,RT 001 RW 019 DUSUN PANATASAN
3279030005006900    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0069,RT 002 RW 019 DUSUN PANATASAN
3279030005007000    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0070,RT 003 RW 019 DUSUN PANATASAN
3279030005007100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0071,RT 001 RW 020 DUSUN PANATASAN
3279030005007200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0072,RT 002 RW 020 DUSUN PANATASAN
3279030005007300    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0073,RT 003 RW 020 DUSUN PANATASAN
3279030005007400    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0074,RT 004 RW 004 DUSUN JELAT
3279030005200100    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,2001,GUNUNG SANGKUR
3279030005400200    ,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,4002,LAPAS KELAS 3
3279030006000100    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0001,RT 001 RW 001 LINGK. GUDANG
3279030006000200    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0002,RT 002 RW 001 LINGK. GUDANG
3279030006000300    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0003,RT 003 RW 001 LINGK. GUDANG
3279030006000400    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0004,RT 004 RW 001 LINGK. GUDANG
3279030006000500    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0005,RT 001 RW 002 DUSUN GUDANG
3279030006000600    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0006,RT 002 RW 002 DUSUN GUDANG
3279030006000700    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0007,RT 003 RW 002 DUSUN GUDANG
3279030006000800    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0008,RT 001 RW 003 DUSUN GUDANG
3279030006000900    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0009,RT 002 RW 003 DUSUN GUDANG
3279030006001000    ,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0010,RT 003 RW 003 DUSUN GUDANG
